,NameID,FullName,FullName_PY,Name_WG,Gender,University,Department,Degree,Expanded,Level,discipline,Year,Page,University_zh,University_clean,City,Province_State,Country,Latitude,Longitude
140,N00341,沈愛麗,Shen Aili,"Sung, Ai-li",F,Radcliffe College,NA,M.A.,Master of Arts,Master,Sociology,1942,459,NA,Radcliffe College,Cambridge,Massachusetts,United States,42.3759,-71.1185
141,N00341,沈愛麗,Shen Aili,"Sung, Ai-li",F,Wellesley College,NA,NA,NA,NA,NA,1941,459,NA,Wellesley College,Wellesley,Massachusetts,United States,42.29649,-71.29256
142,N00356,吳李芙馨,Wu Lifuxin,"Wu, Lily Li",F,Art Institute of Chicago,NA,B.A.,Bachelor of Arts,Bachelor,NA,1943,460,NA,Art Institute of Chicago,Chicago,Illinois,United States,41.8796,-87.6237
143,N00356,吳李芙馨,Wu Lifuxin,"Wu, Lily Li",F,Kansas State College,NA,B.S.,Bachelor of Science,Bachelor,NA,1936,460,NA,Kansas State College,Manhattan,Kansas,United States,39.1974,-96.5847
144,N00356,吳李芙馨,Wu Lifuxin,"Wu, Lily Li",F,嶺南大學,NA,NA,NA,NA,NA,1929,460,嶺南大學,Lingnan University,Guangzhou,Guangdong,China,23.1291,113.2644
145,N00357,吳李孟之,Wu Limengzhi,"Wu, Marjorie D.",F,Wellesley College,NA,NA,NA,NA,English,1940,460,NA,Wellesley College,Wellesley,Massachusetts,United States,42.29649,-71.29256
146,N00361,吳景昭,Wu Jingzhao,"Woo, Kyang-tsao",F,Scarritt College,NA,NA,NA,NA,Education,1943,460,NA,Scarritt College,Neosho,Missouri,United States,36.8437,-94.3758
147,N00361,吳景昭,Wu Jingzhao,"Woo, Kyang-tsao",F,燕京大學,NA,NA,NA,NA,NA,NA,460,燕京大學,Yenching University,Beijing,Beijing,China,39.9042,116.4074
148,N00365,吳桂紅,Wu Guigong,"Eng, Rose",F,University of Chicago,NA,NA,NA,NA,Agriculture,1943,461,NA,University of Chicago,Chicago,Illinois,United States,41.8375,-87.6866
149,N00367,吳黃智偉,Wu Huangzhiwei,"Wu, Huang Chih-wei",F,Merrill-Palmer School,NA,M.S.,Master of Science,Master,Nursing,1943,461,NA,Merrill-Palmer School,Detroit,Michigan,United States,42.359,-83.0665
150,N00367,吳黃智偉,Wu Huangzhiwei,"Wu, Huang Chih-wei",F,Wayne University,NA,NA,NA,NA,Nursing,1943,461,NA,Wayne University,Detroit,Michigan,United States,42.359,-83.0665
151,N00367,吳黃智偉,Wu Huangzhiwei,"Wu, Huang Chih-wei",F,金陵女子文理學院,NA,NA,NA,NA,NA,NA,461,金陵女子文理學院,Ginling College,Nanjing,Jiangsu,China,32.0603,118.7969
152,N00373,吳隆新,Wu Longxin,"Wu, Lung-hsin",F,Stanford University,NA,B.A.,Bachelor of Arts,Bachelor,English,1943,461,NA,Stanford University,Stanford,California,United States,37.4252,-122.1674
153,N00374,吳健雄,Wu Jianxiong,"Wu, Chien-shiung",F,University of California,NA,Ph.D.,Doctor of Philosophy,Doctor,Physiology,1940,461,NA,University of California,Berkeley,California,United States,37.8722,-122.276
154,N00374,吳健雄,Wu Jianxiong,"Wu, Chien-shiung",F,中央大學,NA,NA,NA,NA,NA,1930,461,中央大學,Central University,Nanjing,Jiangsu,China,32.0603,118.7969
155,N00376,吳舜芝,Wu Shunzhi,"Wu, Dorothy",F,University of Dubuque,NA,NA,NA,NA,Biology,1943,461,NA,University of Dubuque,Dubuque,Iowa,United States,42.5002,-90.707
156,N00385,吳璇儀,Wu Xuanyi,"Wu, Suen-I",F,Oregon State College,NA,M.S.,Master of Science,Master,NA,1940,462,NA,Oregon State College,Corvallis,Oregon,United States,44.5646,-123.262
157,N00385,吳璇儀,Wu Xuanyi,"Wu, Suen-I",F,University of Wisconsin,NA,NA,NA,NA,Education,1943,462,NA,University of Wisconsin,Madison,Wisconsin,United States,43.0822,-89.393
158,N00385,吳璇儀,Wu Xuanyi,"Wu, Suen-I",F,金陵女子文理學院,NA,NA,NA,NA,NA,1936,462,金陵女子文理學院,Ginling College,Nanjing,Jiangsu,China,32.0603,118.7969
159,N00387,吳蕙菁,Wu Huijing,"Eng, Joan",F,University of chicago,NA,NA,NA,NA,NA,1943,462,NA,University of Chicago,Chicago,Illinois,United States,41.8375,-87.6866
160,N00389,阮振嫦,Ruan Zhenchang,"Yuen, Evelyn Chan-sheung",F,Northwestern University,NA,NA,NA,NA,Political Science,1943,462,NA,Northwestern University,Evanston,Illinois,United States,42.0464,-87.6943
161,N00389,阮振嫦,Ruan Zhenchang,"Yuen, Evelyn Chan-sheung",F,Rockford College,NA,B.A.,Bachelor of Arts,Bachelor,NA,1942,462,NA,Rockford College,Rockford,Illinois,United States,42.2708,-89.0937
162,N00389,阮振嫦,Ruan Zhenchang,"Yuen, Evelyn Chan-sheung",F,嶺南大學,NA,NA,NA,NA,NA,1941,462,嶺南大學,Lingnan University,Guangzhou,Guangdong,China,23.1291,113.2644
163,N00391,阮壽桃,Ruan Shoutao,"Inn, Sylvia",F,Mills College,NA,NA,NA,NA,Dietetics,1943,462,NA,Mills College,Oakland,California,United States,37.7904,-122.2166
164,N00392,阮壽球,Ruan Shouqiu,"Inn, Hazel",F,Mills College,NA,NA,NA,NA,Biology,1943,462,NA,Mills College,Oakland,California,United States,37.7904,-122.2166
165,N00397,汪寶華,Wang Baohua,"Wong, Gertrude Pao-hua",F,Catholic University of America,NA,NA,NA,NA,Social Science,1941,462,NA,Catholic University of America,Washington,District of Columbia,United States,38.9047,-77.0163
166,N00397,汪寶華,Wang Baohua,"Wong, Gertrude Pao-hua",F,Mount Mary College,NA,NA,NA,NA,NA,1940,462,NA,Mount Mary College,Milwaukee,Wisconsin,United States,43.0642,-87.9675
167,N00399,余玉雲,Yu Yuyun,"Yu, Yu Yuen",F,Albion College,NA,NA,NA,NA,NA,1938,463,NA,Albion College,Albion,Michigan,United States,42.2478,-84.7572
168,N00399,余玉雲,Yu Yuyun,"Yu, Yu Yuen",F,Olivet College,NA,NA,NA,NA,Education,1942,463,NA,Olivet College,Olivet,Michigan,United States,42.444,-84.9246
169,N00399,余玉雲,Yu Yuyun,"Yu, Yu Yuen",F,暨南大學,NA,NA,NA,NA,NA,1936,463,暨南大學,Jinan University,Shanghai,Shanghai,China,31.2304,121.4737
170,N00404,余叔恒,Yu Shuheng,"Yu, Phoebe S. H.",F,Wellesley College,NA,NA,NA,NA,Literature,1943,463,NA,Wellesley College,Wellesley,Massachusetts,United States,42.29649,-71.29256
171,N00404,余叔恒,Yu Shuheng,"Yu, Phoebe S. H.",F,中央大學,NA,NA,NA,NA,NA,1938,463,中央大學,Central University,Nanjing,Jiangsu,China,32.0603,118.7969
172,N00405,余秀華,Yu Xiuhua,"Yee, Laura",F,Mills College,NA,NA,NA,NA,Sociology,1943,463,NA,Mills College,Oakland,California,United States,37.7904,-122.2166
173,N00411,余瑞珍,Yu Ruizhen,"Yee, Rose",F,University of Cincinnati,NA,NA,NA,NA,Pharmacy,1943,463,NA,University of Cincinnati,Cincinnati,Ohio,United States,39.1413,-84.506
174,N00412,余瑞嬑,Yu Ruiyi,"Yee, Mary",F,University of Cincinnati,NA,NA,NA,NA,Pharmacy,1943,463,NA,University of Cincinnati,Cincinnati,Ohio,United States,39.1413,-84.506
175,N00415,余懿德,Yu Yide,"Yu, Greta Yee-tak",F,University of Cincinnati,NA,NA,NA,NA,Physiology,1943,463,NA,University of Cincinnati,Cincinnati,Ohio,United States,39.1413,-84.506
176,N00415,余懿德,Yu Yide,"Yu, Greta Yee-tak",F,University of Illinois,NA,M.S.,Master of Science,Master,Physiology,1940,463,NA,University of Illinois,Chicago,Illinois,United States,41.8375,-87.6866
177,N00415,余懿德,Yu Yide,"Yu, Greta Yee-tak",F,中山大學,NA,NA,NA,NA,NA,1937,463,中山大學,Zhongshan University,Guangzhou,Guangdong,China,23.1291,113.2644
178,N00419,余顏枏生,Yu Yannansheng,"Yee, Nansheng Yen",F,Mount Holyoke College,NA,B.A.,Bachelor of Arts,Bachelor,Sociology,1941,464,NA,Mount Holyoke College,South Hadley,Massachusetts,United States,42.25842,-72.57453
179,N00419,余顏枏生,Yu Yannansheng,"Yee, Nansheng Yen",F,University of North Carolina,NA,NA,NA,NA,NA,1942,464,NA,University of North Carolina,Chapel Hill,North Carolina,United States,35.9271,-79.0391
180,N00419,余顏枏生,Yu Yannansheng,"Yee, Nansheng Yen",F,滬江大學,NA,NA,NA,NA,NA,1939,464,滬江大學,Shanghai University,Shanghai,Shanghai,China,31.2304,121.4737
181,N00420,余蕭宗說,Yu Xiaozongshui,"Siao, Victoria T. Y.",F,University of Minnesota,NA,NA,NA,NA,Sociology,1943,464,NA,University of Minnesota,Minneapolis,Minnesota,United States,44.9635,-93.2678
182,N00420,余蕭宗說,Yu Xiaozongshui,"Siao, Victoria T. Y.",F,金陵大學,NA,NA,NA,NA,NA,1938,464,金陵大學,Jinling University,Nanjing,Jiangsu,China,32.0603,118.7969
183,N00423,宋月美,Song Yuemei,"Sun, Yuan-mei S.",F,University of Michigan,NA,NA,NA,NA,Chemistry,1943,464,NA,University of Michigan,Ann Arbor,Michigan,United States,42.2759,-83.731
184,N00427,宋閃寶,Song Shanbao,"Soong, Sally Sai-bao",F,Indiana University,NA,J.D.,Juris Doctor,Doctor,NA,1941,464,NA,Indiana University,Indianapolis,Indiana,United States,39.7771,-86.1458
185,N00427,宋閃寶,Song Shanbao,"Soong, Sally Sai-bao",F,Radcliffe College,NA,NA,NA,NA,Law,1943,464,NA,Radcliffe College,Cambridge,Massachusetts,United States,42.3759,-71.1185
186,N00427,宋閃寶,Song Shanbao,"Soong, Sally Sai-bao",F,東南大學,NA,NA,NA,NA,NA,1940,464,東南大學,Southeast University,Nanjing,Jiangsu,China,32.0603,118.7969
187,N00436,巫露德,Wu Lude,"Mo, Ruth Lo-tak",F,Columbia University,NA,NA,NA,NA,Education,1943,465,NA,Columbia University,New York City,New York,United States,40.6943,-73.9249
188,N00436,巫露德,Wu Lude,"Mo, Ruth Lo-tak",F,Kansas State College,NA,M.A.,Master of Arts,Master,Education,1941,465,NA,Kansas State College,Manhattan,Kansas,United States,39.1974,-96.5847
189,N00436,巫露德,Wu Lude,"Mo, Ruth Lo-tak",F,嶺南大學,NA,NA,NA,NA,NA,1935,465,嶺南大學,Lingnan University,Guangzhou,Guangdong,China,23.1291,113.2644
190,N00446,周李彩霞,Zhou Licaixia,"Chow, Annie T. Y. Li",F,New School For Social Research,NA,NA,NA,NA,NA,1935,466,NA,New School For Social Research,New York,New York,United States,40.7355,-73.9972
191,N00446,周李彩霞,Zhou Licaixia,"Chow, Annie T. Y. Li",F,New York University,NA,J.D.,Juris Doctor,Doctor,Law,1935,466,NA,New York University,New York City,New York,United States,40.6943,-73.9249
192,N00446,周李彩霞,Zhou Licaixia,"Chow, Annie T. Y. Li",F,交通大學,NA,NA,NA,NA,NA,1931,466,交通大學,Jiaotong University,Shanghai,Shanghai,China,31.2304,121.4737
193,N00454,周貞英,Zhou Zhenying,"Chou, Ruth C. Y.",F,University of Michigan,NA,M.S.,Master of Science,Master,Botany,1930,466,NA,University of Michigan,Ann Arbor,Michigan,United States,42.2759,-83.731
194,N00454,周貞英,Zhou Zhenying,"Chou, Ruth C. Y.",F,University of Michigan,NA,NA,NA,NA,Botany,1943,466,NA,University of Michigan,Ann Arbor,Michigan,United States,42.2759,-83.731
195,N00454,周貞英,Zhou Zhenying,"Chou, Ruth C. Y.",F,華南學院,NA,NA,NA,NA,NA,NA,466,NA,Hwa Nan College,Fuzhou,Fujian,China,26.0745,119.2965
196,N00457,周維,Zhou Wei,"Chow, Mary Vi",F,St. John's Hospital,NA,NA,NA,NA,NA,1942,466,NA,St. John's Hospital,Shanghai,Jiangsu,China,31.2304,121.4737
197,N00457,周維,Zhou Wei,"Chow, Mary Vi",F,大同大學,NA,NA,NA,NA,NA,1928,466,大同大學,Datong University,Shanghai,Shanghai,China,31.2304,121.4737
198,N00461,周慧泉,Zhou Huiquan,"Chow, Wai-chuen",F,College of the Pacific,NA,M.A.,Master of Arts,Master,Education,1943,466,NA,College of the Pacific,Stockton,California,United States,37.9808,-121.3127
199,N00461,周慧泉,Zhou Huiquan,"Chow, Wai-chuen",F,North Dakota State College,NA,B.S.,Bachelor of Science,Bachelor,NA,1939,466,NA,North Dakota State College,Fargo,North Dakota,United States,46.8959,-96.8008
200,N00461,周慧泉,Zhou Huiquan,"Chow, Wai-chuen",F,暨南大學,NA,NA,NA,NA,NA,NA,466,暨南大學,Jinan University,Shanghai,Shanghai,China,31.2304,121.4737
201,N00463,周紫霞,Zhou Zixia,"Chow, Tse-ya",F,Wheelock College,NA,NA,NA,NA,Child Welfare,1943,467,NA,Wheelock College,Boston,Massachusetts,United States,42.3188,-71.0852
202,N00464,周曾嬅,Zhou Cenghua,"Chow, Tseng-hwa",F,Columbia University,NA,NA,NA,NA,Pharmacy,1943,467,NA,Columbia University,New York City,New York,United States,40.6943,-73.9249
203,N00470,周愛華,Zhou Aihua,"Jones, Lora",F,Granville College,NA,NA,NA,NA,NA,NA,467,NA,Granville College,Granville,Ohio,United States,40.072,-82.5224
204,N00470,周愛華,Zhou Aihua,"Jones, Lora",F,South Pacific College,NA,NA,NA,NA,Education,1943,467,NA,South Pacific College,Seattle,Washington,United States,47.6062,-122.3321
205,N00475,周鄧誌,Zhou Dengzhi,"Chou, Darothy",F,清華大學,NA,NA,NA,NA,NA,1937,467,清華大學,Tsinghua University,Beijing,Beijing,China,39.9042,116.4074
206,N00475,周鄧誌,Zhou Dengzhi,"Chou, Darothy",F,燕京大學,NA,NA,NA,NA,NA,1936,467,燕京大學,Yenching University,Beijing,Beijing,China,39.9042,116.4074
207,N00477,周寶珠,Zhou Baozhu,"Chow, Pao-chu",F,University of Edinburgh,NA,M.A.,Master of Arts,Master,History,1940,467,NA,University of Edinburgh,Edinburgh,NA,United Kingdom,55.9445,-3.1892
208,N00477,周寶珠,Zhou Baozhu,"Chow, Pao-chu",F,中央大學,NA,NA,NA,NA,NA,1936,467,中央大學,Central University,Nanjing,Jiangsu,China,32.0603,118.7969
209,N00486,林美英,Lin Meiying,"Lim, Fannie May",F,University of California,NA,NA,NA,NA,Education,1942,468,NA,University of California,Berkeley,California,United States,37.8722,-122.276
210,N00486,林美英,Lin Meiying,"Lim, Fannie May",F,中山大學,NA,NA,NA,NA,NA,NA,468,中山大學,Zhongshan University,Guangzhou,Guangdong,China,23.1291,113.2644
211,N00487,林美貞,Lin Meizhen,"Lin, Jane May",F,University of California,NA,NA,NA,NA,Nursing,1943,468,NA,University of California,Berkeley,California,United States,37.8722,-122.276
212,N00491,林卓鳳,Lin Zhuofeng,"Ling, C. F.",F,師範大學,NA,NA,NA,NA,NA,1932,468,NA,Normal University,Beijing,Beijing,China,39.9042,116.4074
213,N00493,林淑賢,Lin Shuxian,"Ling, Betty",F,Morningside Conservatory of Music,NA,B.S.,Bachelor of Science,Bachelor,NA,1940,468,NA,Morningside Conservatory of Music,Sioux City,Iowa,United States,42.4959,-96.3816
214,N00493,林淑賢,Lin Shuxian,"Ling, Betty",F,Westminster Choir College,NA,NA,NA,NA,Music,1943,468,NA,Westminster Choir College,Princeton,New Jersey,United States,40.3487,-74.6593
215,N00493,林淑賢,Lin Shuxian,"Ling, Betty",F,華南文理學院,NA,NA,NA,NA,NA,1937,468,NA,Hwa Nan College,Fuzhou,Fujian,China,26.0745,119.2965
216,N00498,林斯馨,Lin Sixin,"Lin, Evelyn",F,Columbia University,NA,NA,NA,NA,Nursing,1943,469,NA,Columbia University,New York City,New York,United States,40.6943,-73.9249
217,N00500,林惠貞,Lin Huizhen,"Lin, Margaret R. D.",F,Forest Park University,NA,M.A.,Master of Arts,Master,NA,1911,469,NA,Forest Park University,St. Louis,Missouri,United States,38.627,-90.1994
218,N00500,林惠貞,Lin Huizhen,"Lin, Margaret R. D.",F,University of Illinois,NA,M.D.,Doctor of Medicine,Doctor,Medicine,1915,469,NA,University of Illinois,Chicago,Illinois,United States,41.8375,-87.6866
219,N00500,林惠貞,Lin Huizhen,"Lin, Margaret R. D.",F,University of Illinois,NA,NA,NA,NA,Surgery,1943,469,NA,University of Illinois,Chicago,Illinois,United States,41.8375,-87.6866
220,N00500,林惠貞,Lin Huizhen,"Lin, Margaret R. D.",F,福州學院,NA,NA,NA,NA,NA,1909,469,NA,Foochow College,Fuzhou,Fujian,China,26.0745,119.2965
221,N00502,林維貞,Lin Weizhen,"Ling, Vee-tsung",F,Duke University,NA,B.A.,Bachelor of Arts,Bachelor,Sociology,1942,469,NA,Duke University,Durham,North Carolina,United States,35.9792,-78.9022
222,N00506,林繼貞,Lin Jizhen,"Lin, Agnes",F,Columbia University,NA,NA,NA,NA,Business,1943,469,NA,Columbia University,New York City,New York,United States,40.6943,-73.9249
223,N00506,林繼貞,Lin Jizhen,"Lin, Agnes",F,University of Rochester,NA,B.A.,Bachelor of Arts,Bachelor,NA,1943,469,NA,University of Rochester,Rochester,New York,United States,43.168,-77.6162
224,N00510,林樹璋,Lin Shuzhang,"Lin, Shu-chang",F,McGill University,NA,M.S.,Master of Science,Master,Zoology,1942,469,NA,McGill University,Montreal,NA,Canada,45.5048,-73.5772
225,N00510,林樹璋,Lin Shuzhang,"Lin, Shu-chang",F,金陵大學,NA,NA,NA,NA,NA,1940,469,金陵大學,Jinling University,Nanjing,Jiangsu,China,32.0603,118.7969
226,N00515,金詩箴,Jin Shizhen,"King, Sze-tsung",F,Ilegible,NA,NA,NA,NA,NA,NA,470,NA,NA,NA,NA,NA,NA,NA
227,N00528,岑德美,Cen Demei,"Tsen, Te-mei",F,University of California,NA,M.A.,Master of Arts,Master,NA,1942,471,NA,University of California,Berkeley,California,United States,37.8722,-122.276
228,N00528,岑德美,Cen Demei,"Tsen, Te-mei",F,University of Michigan,NA,NA,NA,NA,Medicine,1943,471,NA,University of Michigan,Ann Arbor,Michigan,United States,42.2759,-83.731
229,N00528,岑德美,Cen Demei,"Tsen, Te-mei",F,聖約翰大學,NA,NA,NA,NA,NA,1938,471,聖約翰大學,St. John's University,Shanghai,Jiangsu,China,31.2304,121.4737
230,N00540,胡先晉,Hu Xianjin,"Hu, Hsien-chin",F,Columbia University,NA,NA,NA,NA,Anthropology,1943,472,NA,Columbia University,New York City,New York,United States,40.6943,-73.9249
231,N00540,胡先晉,Hu Xianjin,"Hu, Hsien-chin",F,北京大學,NA,NA,NA,NA,NA,1932,472,北京大學,Beijing University,Beijing,Beijing,China,39.9042,116.4074
232,N00554,胡趙景暉,Hu Zhaojinghui,"Hu, Ching-hui",F,Columbia University,NA,M.A.,Master of Arts,Master,Literature,1940,473,NA,Columbia University,New York City,New York,United States,40.6943,-73.9249
233,N00554,胡趙景暉,Hu Zhaojinghui,"Hu, Ching-hui",F,燕京大學,NA,NA,NA,NA,NA,1938,473,燕京大學,Yenching University,Beijing,Beijing,China,39.9042,116.4074
234,N00560,胡錦文,Hu Jinwen,"Hu, Ching-wen",F,Florida Southern College,NA,B.A.,Bachelor of Arts,Bachelor,Sociology,1943,473,NA,Florida Southern College,Lakeland,Florida,United States,28.0557,-81.9545
235,N00560,胡錦文,Hu Jinwen,"Hu, Ching-wen",F,University of Michigan,NA,NA,NA,NA,Sociology,1943,473,NA,University of Michigan,Ann Arbor,Michigan,United States,42.2759,-83.731
236,N00560,胡錦文,Hu Jinwen,"Hu, Ching-wen",F,滬江大學,NA,NA,NA,NA,NA,1938,473,滬江大學,Shanghai University,Shanghai,Shanghai,China,31.2304,121.4737
237,N00570,範果純,Fan Guochun,"Fan, Phyllis",F,Goucher College,NA,B.A.,Bachelor of Arts,Bachelor,NA,1942,474,NA,Goucher College,Towson,Maryland,United States,39.3944,-76.619
238,N00570,範果純,Fan Guochun,"Fan, Phyllis",F,University of Chicago,NA,NA,NA,NA,Chemistry,1943,474,NA,University of Chicago,Chicago,Illinois,United States,41.8375,-87.6866
239,N00573,範繼馨,Fan Jixin,"Fan, Eleanor",F,Peabody Conservatory of Music,NA,NA,NA,NA,NA,1942,474,NA,Peabody Conservatory of Music,Baltimore,Maryland,United States,39.2974,-76.6156
240,N00582,俞萬衛芳,Yu Wanweifang,"Yu, Alice W. F.",F,燕京大學,NA,NA,NA,NA,NA,1940,474,燕京大學,Yenching University,Beijing,Beijing,China,39.9042,116.4074
241,N00589,姚錦新,Yao Jinxin,"Yao, Tschin-Schin",F,Hochschule für Musik,NA,NA,NA,NA,NA,NA,475,NA,Hochschule für Musik,Berlin,NA,Germany,52.5186,13.3933
242,N00589,姚錦新,Yao Jinxin,"Yao, Tschin-Schin",F,天津大學,NA,NA,NA,NA,NA,1932,475,NA,Tianjin University,Tianjin,Tianjin,China,39.3434,117.3616
243,N00594,洪愛梅,Hong Aimei,"Hung, Gertrude",F,Columbia University,NA,NA,NA,NA,Journalism,1943,475,NA,Columbia University,New York City,New York,United States,40.6943,-73.9249
244,N00594,洪愛梅,Hong Aimei,"Hung, Gertrude",F,Mills College,NA,NA,NA,NA,Drama,1943,475,NA,Mills College,Oakland,California,United States,37.7904,-122.2166
245,N00594,洪愛梅,Hong Aimei,"Hung, Gertrude",F,燕京大學,NA,NA,NA,NA,NA,1941,475,燕京大學,Yenching University,Beijing,Beijing,China,39.9042,116.4074
246,N00595,洪愛蓮,Hong Ailian,"Hung, Ruth A. L.",F,Rockford College,NA,NA,NA,NA,Nursing,1943,475,NA,Rockford College,Rockford,Illinois,United States,42.2708,-89.0937
247,N00595,洪愛蓮,Hong Ailian,"Hung, Ruth A. L.",F,燕京大學,NA,NA,NA,NA,NA,1941,475,燕京大學,Yenching University,Beijing,Beijing,China,39.9042,116.4074
248,N00598,南映恒,Nan Yingheng,"Nan, Ruby",F,Guilford College,NA,NA,NA,NA,Economics,1943,476,NA,Guilford College,Greensboro,North Carolina,United States,36.0956,-79.8271
249,N00598,南映恒,Nan Yingheng,"Nan, Ruby",F,Oberlin College,NA,NA,NA,NA,Economics,1942,476,NA,Oberlin College,Oberlin,Ohio,United States,41.286,-82.2198
250,N00598,南映恒,Nan Yingheng,"Nan, Ruby",F,北京大學,NA,NA,NA,NA,NA,NA,476,北京大學,Beijing University,Beijing,Beijing,China,39.9042,116.4074
